K	d	N	Method	TruePerf	alpha	bandwidth
1000	10	10	NW	2.025888807878797	0.0	0.01
1000	10	10	HS-NW	1.747923825835271	0.0	0.01
1000	10	10	NWbar	1.8054219799937778	0.0	0.6148484848484849
1000	10	10	S-NW	1.7329207193895082	1.0101010101010102	4.899191919191919
1000	10	10	SAA	1.7690289770571594	0.0	-1.0
1000	10	10	S-SAA	1.7269403556885816	1.0101010101010102	-1.0
1000	10	10	NW	1.998953426092962	0.0	0.01
1000	10	10	HS-NW	1.7207530421703376	3.0303030303030303	0.01
1000	10	10	NWbar	1.9458764457507784	0.0	0.6652525252525252
1000	10	10	S-NW	1.7035177832381985	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.726986944063401	0.0	-1.0
1000	10	10	S-SAA	1.7082939095994303	1.0101010101010102	-1.0
1000	10	10	NW	2.021244991904279	0.0	0.01
1000	10	10	HS-NW	1.7183954389996847	1.0101010101010102	0.01
1000	10	10	NWbar	1.9588632317716457	0.0	0.6652525252525252
1000	10	10	S-NW	1.706839263169941	1.0101010101010102	1.6733333333333333
1000	10	10	SAA	1.7748347273355616	0.0	-1.0
1000	10	10	S-SAA	1.7332150366882892	1.0101010101010102	-1.0
1000	10	10	NW	2.0609647089026946	0.0	0.01
1000	10	10	HS-NW	1.7553668818778232	1.0101010101010102	0.01
1000	10	10	NWbar	1.764150007690417	0.0	0.5140404040404041
1000	10	10	S-NW	1.73092097961304	1.0101010101010102	4.143131313131313
1000	10	10	SAA	1.7772644309884387	0.0	-1.0
1000	10	10	S-SAA	1.72692441340319	1.0101010101010102	-1.0
1000	10	10	NW	2.0275514445118334	0.0	0.01
1000	10	10	HS-NW	1.7388976853650204	1.0101010101010102	0.01
1000	10	10	NWbar	1.7961307149557781	0.0	0.6148484848484849
1000	10	10	S-NW	1.733648957521402	1.0101010101010102	4.344747474747475
1000	10	10	SAA	1.7316494189725855	0.0	-1.0
1000	10	10	S-SAA	1.6940864308078112	1.0101010101010102	-1.0
1000	10	10	NW	1.9933323123236697	0.0	0.01
1000	10	10	HS-NW	1.6962383137819999	2.0202020202020203	0.01
1000	10	10	NWbar	2.1482914839882086	0.0	0.7156565656565657
1000	10	10	S-NW	1.6854450977039812	1.0101010101010102	3.9415151515151514
1000	10	10	SAA	1.752159414689472	0.0	-1.0
1000	10	10	S-SAA	1.7321825941614448	1.0101010101010102	-1.0
1000	10	10	NW	2.0376941683974077	0.0	0.01
1000	10	10	HS-NW	1.7499689606830005	2.0202020202020203	0.01
1000	10	10	NWbar	1.740623666579588	0.0	0.5644444444444444
1000	10	10	S-NW	1.7292064414987955	2.0202020202020203	0.6652525252525252
1000	10	10	SAA	1.8065699740683434	0.0	-1.0
1000	10	10	S-SAA	1.7384267643976663	1.0101010101010102	-1.0
1000	10	10	NW	2.0399735543556545	0.0	0.01
1000	10	10	HS-NW	1.7453821847019673	2.0202020202020203	0.01
1000	10	10	NWbar	1.8107975148015458	0.0	0.6148484848484849
1000	10	10	S-NW	1.7326365625584046	2.0202020202020203	0.060404040404040404
1000	10	10	SAA	1.7813240456971366	0.0	-1.0
1000	10	10	S-SAA	1.768201125692165	1.0101010101010102	-1.0
1000	10	10	NW	2.0428087686855476	0.0	0.01
1000	10	10	HS-NW	1.7529845344220323	2.0202020202020203	0.01
1000	10	10	NWbar	1.8207305073344595	0.0	0.6148484848484849
1000	10	10	S-NW	1.751955657282867	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.7328521297429997	0.0	-1.0
1000	10	10	S-SAA	1.7062056502673069	1.0101010101010102	-1.0
1000	10	10	NW	2.012331395517339	0.0	0.01
1000	10	10	HS-NW	1.7293113278511276	2.0202020202020203	0.01
1000	10	10	NWbar	1.9432068615813074	0.0	0.6652525252525252
1000	10	10	S-NW	1.701794919772249	1.0101010101010102	0.11080808080808081
1000	10	10	SAA	1.7789192400139617	0.0	-1.0
1000	10	10	S-SAA	1.7516223657078664	1.0101010101010102	-1.0
1000	10	10	NW	2.0459929064667914	0.0	0.01
1000	10	10	HS-NW	1.7535744845965149	1.0101010101010102	0.01
1000	10	10	NWbar	1.8177926991157458	0.0	0.6148484848484849
1000	10	10	S-NW	1.7415405476011079	1.0101010101010102	0.31242424242424244
1000	10	10	SAA	1.743332551593789	0.0	-1.0
1000	10	10	S-SAA	1.7010102994219776	1.0101010101010102	-1.0
1000	10	10	NW	2.0147214945911203	0.0	0.01
1000	10	10	HS-NW	1.7326375210919756	2.0202020202020203	0.01
1000	10	10	NWbar	2.1834091268668776	0.0	0.7660606060606061
1000	10	10	S-NW	1.7079027743543858	1.0101010101010102	3.1854545454545455
1000	10	10	SAA	1.837274395043504	0.0	-1.0
1000	10	10	S-SAA	1.7481258464004938	1.0101010101010102	-1.0
1000	10	10	NW	2.0602299193990707	0.0	0.01
1000	10	10	HS-NW	1.8061283139284428	3.0303030303030303	0.01
1000	10	10	NWbar	2.32911584236522	0.0	0.8164646464646464
1000	10	10	S-NW	1.7377792591749968	2.0202020202020203	3.891111111111111
1000	10	10	SAA	1.7571939580412057	0.0	-1.0
1000	10	10	S-SAA	1.7344822640221766	1.0101010101010102	-1.0
1000	10	10	NW	2.022706825236652	0.0	0.01
1000	10	10	HS-NW	1.739557599033202	1.0101010101010102	0.01
1000	10	10	NWbar	1.7215264233685454	0.0	0.5644444444444444
1000	10	10	S-NW	1.7180232832969355	1.0101010101010102	1.2196969696969697
